Ticker,Mean Return (Annualized),Risk (Annualized Std Dev)
DIVY,0.05717456330321704,0.15656810755032866
DK,0.10939839853284018,0.3767854933148804
DKL,0.1082088291654518,0.37340228110516976
DKS,0.31335205512493325,0.3929661086773687
DLB,0.23732368725153186,0.2379145409804986
DLNG,0.046743010118906074,0.4097591820045681
DLR,0.36411399760602664,0.31527073930916805
DLX,0.30335804304833974,0.37803787435097674
DLY,0.216356045400274,0.15135812631399098
DM,-0.2703032382829147,0.8233469672190358
DMA,-0.02284916917318576,0.25616992437889424
DMB,0.022676215580632954,0.14138271060620725
DMO,0.1589154778880929,0.14352618226724123
DNA,0.4572428492046239,0.8924160183194058
DNB,0.014170263893808096,0.3560463733061865
DNMR,-0.09226273682703198,1.0009839390161517
DNOW,-0.0024369829840393876,0.3616096561318298
DNP,-0.20192794973922448,0.1615515859277156
DO,0.43970441611927646,0.5134948512959634
DOC,-0.15369504064104442,0.2927867152370777
DOCN,0.555794478110832,0.6099461030933242
DOCS,-0.026853875024453067,0.5100293701314277
DOLE,0.31121606924969036,0.26601623959648574
DOMA,-0.16720798123388186,1.1382617995033666
DOUG,-0.09950626426932024,0.6326413954227161
DOV,0.17323997232808994,0.2343118340042232
DOW,0.15025176736290524,0.2210478314098507
DPG,-0.24431649568694525,0.2852754745764693
DPZ,0.25467684267059115,0.2938683656270245
DQ,-0.2929335831358088,0.4898351570857914
DRD,0.1924033244768749,0.473510142995311
DRH,0.22632069248429254,0.29363312543720843
DRI,0.2119558579431275,0.177472611598249
DRLL,0.04138296702287598,0.2154273986662725
DRQ,-0.0308408552080275,0.4159774054655572
DSL,0.18922117442926945,0.16928045408119302
DSM,0.03790580744566292,0.12663667257790204
DSMC,0.2783564280350357,0.1962941463851327
DSU,0.2658370346609778,0.10046095024443526
DSX,-0.03888212864292309,0.35934724902881543
DT,0.42118891016751103,0.35227170423510606
DTB,0.11542735741212536,0.25690276866157646
DTC,0.7289243482061525,0.6596560897031274
DTE,-0.012866877452082781,0.19456250774367675
DTF,0.01889585337431522,0.09482332658643614
DTG,0.23171758436398965,0.19846977307595115
DTM,0.10897282594186625,0.21345170269951025
DTW,0.19853705551129533,0.14507352875131757
DUK,-0.007269835635966647,0.18083164684052216
DUKB,0.08145263504462266,0.11982334218257573
DV,0.6058408123846539,0.3862108769962605
DVA,0.40718298344083015,0.3625973477655441
DVN,-0.13381116364727505,0.3390786068007672
DX,0.13243021158416662,0.27952644703258056
DXC,-0.08182244801776101,0.44652306441698336
DY,0.2893017110232061,0.38814686444949265
E,0.2623690012326299,0.23013188897875575
EAF,-0.6226790700440813,0.6033243613069594
EARN,0.03873327959719125,0.24954639926242558
EAT,0.35755086910417133,0.3680772070465083
EB,0.49971238734927514,0.5590439877399489
EBF,0.027574743611597168,0.19213160861254838
EBR,0.2397124823638529,0.3493962071031373
EBS,-1.2630016891076767,0.8535909396300083
EC,0.458396767544678,0.3461054638671987
ECAT,0.283998544397694,0.1354738945319877
ECC,0.1193177926220056,0.1822956640928439
ECCC,0.13771884025490372,0.14760987006761586
ECCV,0.12542396855968352,0.1014745335774849
ECCW,0.15865899293668004,0.12253838378890633
ECCX,0.07106575157294717,0.13780295134465007
ECL,0.33551878792760953,0.2069157325371528
ECO,0.23063931696266216,0.5757212538561158
ECVT,0.16015129832346484,0.3407304990418941
ED,-5.892637746790965e-05,0.1798284813644083
EDD,0.15390964026589715,0.14993555866100894
EDF,0.21729992336228235,0.32542499790828955
EDN,1.0562500376970514,0.7077164966747184
EDR,0.20024988775157604,0.41300031325449316
EDU,0.8934587678329695,0.5191463665321693
EE,-0.38771768621020974,0.40052374133870844
EEA,0.15612597312601348,0.15830818975847008
EEX,0.6383264795043898,0.49014475020879156
EFC,0.17985340851527187,0.23344816728639076
EFR,0.25731398542853373,0.12412406862174642
EFT,0.2373139274216552,0.10923840562172268
EFX,0.2713426507080101,0.2836669865637352
EFXT,-0.11237902618102873,0.49935485644426764
EG,0.11356030840372819,0.26665720453331343
EGF,0.08192342703068138,0.23144933354186925
EGO,0.5011256042514466,0.38069535155555784
EGP,0.2830518638452228,0.23067478967020089
EGY,0.23489883147687313,0.4882602337412092
EHAB,-0.06108112238535486,0.5744465297256407
EHC,0.1519261519077856,0.22860584350119065
EHI,0.1849798884731317,0.18694490497978983
EIC,0.20645045896277758,0.1717134499154968
EICA,0.030227499352838822,0.07554490703981764
EICB,0.011995190591419026,0.08185614442127358
EIG,-0.03697700321346326,0.22945074430260864
EIX,0.17661166207975698,0.22398538531820128
EL,-0.4543635021199244,0.40912617722814937
ELAN,0.2997112515842572,0.47199804490749214
ELC,0.04470839335952175,0.15736215555383615
ELF,1.104403985309402,0.522107636458454
ELME,-0.11435614197394464,0.258477868978888
ELP,0.3430901465551995,0.358796356652661
ELPC,,
ELS,0.15033931242671453,0.23603692408892352
ELV,-0.021577880854698077,0.24150788122062275
EMD,0.12845704508353958,0.16535686111001005
EME,0.419044040764947,0.27494501303198066
EMF,0.09200902872174554,0.1791877600643452
EMN,0.16894156225295381,0.28004696361818476
EMO,0.3442720169635539,0.239361379602981
EMR,0.0631614969478028,0.22906045772668676
ENB,0.008630517359340674,0.19194543265792216
ENFN,-0.027270250602305045,0.4460366332382501
ENIC,0.6157691457242095,0.36740256993650194
ENJ,0.054177360745945306,0.1750896318504866
ENLC,0.10711946908793112,0.3020639776313959
ENO,0.0354605561729436,0.14648866511605954
ENOV,0.07221048454110622,0.29167701176005495
ENR,0.005258516976592818,0.3033510219641944
ENS,0.39727141843532826,0.3377313068970062
ENV,-0.15602486778068825,0.366670603740389
ENVA,0.4532671113593451,0.4179459605250115
ENZ,0.40201642588993813,1.0420792768053473
EOD,0.07844159109714588,0.15126643809515336
EOG,0.06218217369197189,0.2921017255820566
EOI,0.19496554784103057,0.14488078936230442
EOS,0.20978198475933424,0.16069898860409504
EOT,0.08140747617235469,0.1367397873137478
EPAC,0.2567953566879147,0.31225336000032977
EPAM,-0.014399360016429543,0.42753945420933576
EPC,-0.000604540777036014,0.25711512328149533
EPD,0.16648659422123788,0.11024642419149529
EPR,0.38587892776388283,0.2468187986777891
EPRT,0.18663774003531886,0.2264348445773101
EQBK,0.1299790506254592,0.3774276422429129
EQC,-0.08868199271754405,0.15693149321245808
EQH,0.23972824218858504,0.33047032136056176
EQNR,0.13168599696517225,0.3002373146004825
EQR,0.10887793169124117,0.22438764165929215
EQS,0.0676488308484102,0.40289702180643555
EQT,0.2814333312132896,0.36888520713963363
ERJ,0.6110384956708365,0.3330471444913136
ERO,0.2522563966187214,0.47958986852900154
ES,-0.24601886458133765,0.23902134725893287
ESAB,0.6345343772879883,0.2974846185735391
ESE,0.3344160245368054,0.24827317654446962
ESI,0.30123936631747256,0.2725944538363597
ESNT,0.3399134188777758,0.22446135498539752
ESRT,0.47417023807205255,0.4265614513452199
ESS,0.23708844790764688,0.25784338496651316
ESTC,0.9844744341020265,0.6007264589422394
ET,0.28582273158873406,0.1748507004983408
ETB,0.07772864058916477,0.1187639762377012
ETD,0.3092730685588688,0.32987742295351363
ETG,0.21124058356125106,0.15685000937467244
ETJ,0.1460370342747207,0.13609663252366097
ETN,0.4816725033163682,0.2646124136286631
ETO,0.20681114479601465,0.1486369425545471
ETR,-0.010733101310745551,0.21013044815715767
ETV,0.11511630853567435,0.13541130863108408
ETW,0.09128105751042657,0.11309014609475096
ETWO,0.05881862644964156,0.7589028480927495
ETX,-0.0027891252324241094,0.09197028986761288
ETY,0.20738855095286512,0.13973132905890714
EVA,-2.2244265983346776,1.458787096125746
EVC,0.012319069144938763,0.4710399939303254
EVEX,0.18284929192103905,0.5348939098070542
EVF,0.31152426746362116,0.13626049586524103
EVG,0.10512850126282902,0.1348560061130948
EVH,0.28806958594170634,0.4105694050713344
EVN,0.0376342100123049,0.12257194847534952
EVR,0.49347430980151363,0.2848445728003143
EVRI,-0.1696600136705959,0.36466076919599366
EVT,0.0650647912346075,0.15309202842043965
EVTC,0.25842627330816337,0.25332383777441553
EVTL,-1.181173949926809,0.9266130588941622
EW,0.0660656523651481,0.2797475524208885
EXG,0.11995875017192499,0.12630122968594557
EXK,-0.3890958315113301,0.5035762322643885
EXP,0.45540530759427383,0.26808461746487094
EXPD,0.23211758131185814,0.22775341154730858
EXR,0.2024656709304023,0.32131698721976043
EXTO,0.9821841359894029,0.6970550440407429
F,0.2071085323868199,0.3531285982563985
FAF,0.2594544611677206,0.26008721864008794
FAM,0.15936930070310462,0.13292547063312268
FBIN,0.3361172443985903,0.3038246973667778
FBK,0.18823089200506712,0.4028181773861348
FBMS,0.023447150435511658,0.3358425006950733
FBP,0.3484942839393986,0.33917169809601205
FBRT,0.17806977812509597,0.2801522374818845
FC,-0.018940519806397976,0.418550764289847
FCF,0.189970921567562,0.33913856597959857
FCN,0.262440885988182,0.3292020113845031
FCPT,0.04078100423489167,0.2019720604169303
FCRX,0.04698362193316008,0.11228873563742939
FCT,0.1669097747940844,0.1011475357691101
FCX,0.1942501350463429,0.35418312758987786
FDP,0.06388826742091537,0.2911635329851895
FDS,0.19332008402855708,0.20383596344154403
FDX,0.41916536397657544,0.2749912369954843
FE,-0.07597896726068859,0.20084849825251297
FEDU,0.5590534476086542,0.7065061018993728
FENG,-0.4855585151404982,0.6104424305247664
FERG,0.4582376774876432,0.2313664385943849
FET,-0.13095713683978485,0.458778055669263
FF,-0.23891329573746603,0.40035994034848554
FFA,0.23583991447939381,0.13824219967185972
FFC,-0.006013472062744991,0.20896976628083855
FFWM,0.023462967309569076,0.8923252528096375
FG,0.9838615513452686,0.47242922150938704
FGB,0.2695075226326245,0.245007050342265
FGN,0.44887705348433593,0.09864506082806582
FHI,-0.040111428636310315,0.2291175174059157
FHN,-0.3429292469774732,0.5355444332721567
FI,0.29798914017147654,0.21389903610418867
FICO,0.7189876239175967,0.2548207936865962
FIGS,0.15956429407829953,0.6307625319948366
FIHL,0.02920640058300658,0.3612938004885611
FINS,0.029060510104739437,0.10209668892558463
FINV,0.08705719010539058,0.34275474733074807
FIS,-0.03689738330943006,0.34329646657274526
FIX,0.6380144313588171,0.35844405471865637
FL,0.08835561684948567,0.6213223990741205
FLC,-0.003922022494221623,0.17719654406601285
FLNG,0.08046800140646648,0.24018936471042787
FLO,-0.1747798211565932,0.21843926338176392
FLR,0.23132793083073908,0.3750165539067883
FLS,0.3446355874600362,0.2792587676788928
FLUT,0.33569205890133236,0.3940793762023068
FMC,-0.5983408810359068,0.354578943089776
FMN,0.09251065889561505,0.11023541905202776
FMS,0.3489743858725151,0.34790972193358843
FMX,0.57068569913328,0.23845159870428267
FMY,0.14926433867155953,0.1505147264895107
FN,0.48923038510067784,0.4883153471362329
FNA,-0.3186158675891453,0.48690353130763314
FNB,0.1407869739927723,0.2982511773752996
FND,0.512123706972056,0.38440238180755404
FNF,0.3800468310686812,0.23993984505053825
FNV,-0.17582654861149266,0.27091816611774444
FOA,0.19215866919344915,0.8641004082102413
FOF,0.14571223814504855,0.15715378799099888
FOR,0.8352698704196947,0.3763076715668666
FOUR,0.4670576722151125,0.4772849704371224
FPF,0.059362466799309725,0.17969255099595943
FPH,0.42490960166298236,0.5195901199856277
FPI,0.0855772762717285,0.2955942973318033
FR,0.14537261035916155,0.2282686316809888
FRA,0.22618910398359046,0.12067821011974342
FREY,-1.1219261025494447,0.8661613540854561
FRGE,1.0235494317097147,0.7988923418816798
FRO,0.8528667188582773,0.4980148179205162
FRT,0.07725677409587206,0.24217878091455725
FSCO,0.3537702016578898,0.22390385925682263
FSK,0.2975682630019395,0.18608675214284312
FSLY,1.0752224514572448,0.7561704219928327
FSM,0.13111561906267652,0.47046053932426646
FSS,0.5518392459819946,0.276435559153389
FT,0.05357924637903312,0.12811910682814734
FTHY,0.14146194509800675,0.12305302837531931
FTI,0.6482267773944264,0.40065963129416426
FTK,-0.26907506511519225,0.6954152176258893
FTS,0.07423645738152478,0.18859032667175538
FTV,0.16727213770269017,0.22478202601850703
FTWO,0.054195257053436724,0.14285857233106067
FUBO,1.1993209429953255,1.0703547636177368
FUL,0.16252824255788326,0.26889823477883507
FUN,0.024175720590222403,0.2613000383564137
FVRR,0.14582156118329914,0.638214112104989
FXED,0.14409123137000995,0.0924131292234009
G,-0.2656832789029178,0.24558702275320365
GAB,0.051233251046490395,0.16793508094755816
GAM,0.2549125923507117,0.13745557824655838
GATO,0.6089104776944481,0.6184324622109421
GATX,0.1583009990624582,0.22129973362695152
GB,0.19785648701526445,0.5997814673072376
GBAB,0.10472064993383325,0.16661347163629078
GBCI,-0.03694866313833116,0.4441128085275532
GBLI,0.46347167074001344,0.43829969831646565
GBTG,0.04963821179231937,0.49530612252137407
GBX,0.4428079013512981,0.5425291055066659
GCI,0.35988699665518653,0.7520381217622343
GCO,-0.004130119230822719,0.6770871090095004
GCTS,0.042330927528021325,0.11213417702647417
GCV,-0.15863976365807214,0.1954332571412712
GD,0.08387417220207244,0.18125670518583498
GDDY,0.39407856431789373,0.2562231434011354
GDIV,0.16909090428698975,0.12188148770105095
GDL,0.082104691496262,0.06979675579400563
GDO,0.09353508652460077,0.12411653353441925
GDOT,-0.29816411598423603,0.5537662780205146
GDV,0.12214911186490401,0.14508272720747178
GE,0.6952984186525154,0.24298302877107375
GEF,0.04639594195815107,0.2587790418317305
GEL,0.3060749142399565,0.3835634672157832
GENI,0.8166233741356901,0.6539370786827985
GEO,0.0941189033218893,0.4069109000709706
GES,0.23202116407689155,0.43988666053407766
GETY,0.255637137305525,0.8306199386267012
GF,0.10247246699090327,0.17960602497605557
GFF,0.6740422557235096,0.35320286998978195
GFI,0.43854029257346666,0.4664223358316493
GFL,0.20186957417474333,0.2728168745375286
GFR,-0.6194256566342777,0.4795664697222398
GGB,0.05646208603081272,0.3401179480195771
GGG,0.29273552018966675,0.2550601055414007
GGT,0.2471332147685722,0.34363770135121524
GGZ,0.10642842229509371,0.1769370813541902
GHC,0.16469984109610858,0.2168102822015443
GHG,0.20033173454304623,0.4842799459645992
GHI,0.07336477882193305,0.2348617276264185
GHLD,0.42420450945130406,0.4643395312254642
GHM,0.7540859007377905,0.40432615037225433
GHY,0.16101853762491095,0.13994375893780453
GIB,0.2382143938654587,0.18009878529972065
GIC,0.5765597361627202,0.3137675959885272
GIL,0.2632289349771603,0.33248909129553195
GIS,-0.2010874462517958,0.18220604988154043
GJH,0.12558771227315885,0.23159569015476783
GJO,0.10679974768660912,0.11195912406942204
GJP,0.0884731936016008,0.1943812358944746
GJR,0.12068347114206393,0.14029399825830519
GJS,0.11002237101906641,0.11000066526509901
GJT,0.13212365791509983,0.12588076329417525
GKOS,0.704301914005919,0.46466378568416183
GL,0.043595046204878606,0.18818967427830513
GLOB,0.44266274801655087,0.439889609471694
GLP,0.38865807707214445,0.36064114493464455
GLT,-0.09580736805732984,0.7535042666845202
GLW,-0.006514116804010461,0.22336600564915046
GM,0.12911098978372673,0.34053247254189994
GME,0.30779541019272605,0.7794469265740341
GMED,-0.26558439100179476,0.32493145256292366
GMRE,0.29573303479889335,0.2803020828602625
GMS,0.5333673225458798,0.3065926656574465
GNE,1.2105479405297652,0.5151959824777065
GNK,0.2148893174122995,0.3443671847955286
GNL,-0.042492486387045614,0.36146676537054495
GNRC,0.43896905815568393,0.550621882644824
GNT,0.08007239001588855,0.1787409209631825
GNTY,0.06481886428756024,0.3546473449378834
GNW,0.32493430120391165,0.39005690288518424
GOF,-0.035865730433121065,0.23001765853218692
GOLD,0.08018795075328448,0.28824155701406656
GOLF,0.4584316185321848,0.3135511301529286
GOOS,-0.27099310797924747,0.5084292841112368
GOTU,0.6984746843762533,0.9899474786494907
GPC,-0.14910009263534688,0.24705086004861432
GPI,0.5994766682099066,0.32959507984781633
GPJA,-0.0068628160018199815,0.15720429694270474
GPK,0.17603142640774339,0.25142647971601223
GPMT,0.2982828177576111,0.3710862628320669
GPN,0.297284940368849,0.31164848913724735
GPOR,0.731238613718075,0.42420849692381174
GPRK,-0.384889161044141,0.38957937899887846
GPS,0.8208217784786882,0.5693574153928074
GRBK,0.8444048781774532,0.44430558450346047
GRC,0.40556466498345,0.302339801004019
GRMN,0.3700492464845235,0.20699913615171686
GRND,0.6879117611591005,0.480667147463405
GRNT,-0.10526251289412378,0.589145268841128
GROV,0.2929993629436777,1.008042871619485
GRX,-0.028539155474634235,0.14551824288595017
GS,0.1701259157738696,0.24125941110691498
GSBD,0.1928544262639262,0.19182393088346736
GSK,0.10643636995109872,0.18461564124001362
GSL,0.29929435069501514,0.2809454308584458
GTES,0.1881346102357799,0.2746939474393942
GTLS,0.3537609196176656,0.5932990156241764
GTN,-0.0021409178577020747,0.5956067314368597
GTY,-0.07068420006190006,0.2048338068852232
GUG,0.19029398353321555,0.14873208049086045
GUT,-0.2151470455542405,0.28983792577204504
GVA,0.44162931094635044,0.3269812916179743
GWH,-0.2119827217342244,1.0122046150048434
GWRE,0.6179238452249403,0.34701072354002677
GWW,0.4474944540394289,0.25832509346973265
GXO,0.4326030324861502,0.3202935846331251
GYLD,0.10210971273316599,0.16965888995919043
H,0.43850093537546564,0.30071655952953935
HAE,0.14440455252118464,0.2862174731018403
HAL,0.04153721972642775,0.3601448669176177
HASI,0.21421479069341,0.6002038075753697
HAYW,0.39922315000501674,0.40636645484019873
HBB,0.4953792500375986,0.41840237344895004
HBI,-0.23291132623299865,0.5928938917954196
HBM,0.20311662313146162,0.48815248296098535
HCA,0.1411880533498554,0.21748881380029372
HCC,0.7604020661307701,0.39799291437925
HCI,0.935526333164098,0.4718809582235742
HCXY,0.13393801639459652,0.20318998140534847
HD,0.14462180897704632,0.2152137983919216
HDB,0.018407545275737954,0.2325564361275846
HE,-0.7085069753351171,0.8113184110661394
HEI,0.194878840876208,0.24120187726028816
HEQ,-0.03692887848467925,0.14327159829472133
HES,0.13387071319749216,0.32133930799272203
HESM,0.16952134070484157,0.22397444257204713
HFRO,-0.15139194783418242,0.25689297310447545
HG,0.012367516776336157,0.2824288826482327
HGER,0.0409578797512637,0.13365874698184718
HGLB,-0.020649845297562024,0.23450381784881796
HGTY,-0.03290002188832559,0.3316790034976814
HGV,0.10176939976348805,0.3408799139969394
HHH,0.15515465366836637,0.27374616132834023
HI,0.17375522438816568,0.3043209579338116
HIE,0.0950199608900649,0.18160816654970693
HIG,0.11245771027819097,0.2145481853358616
HII,0.17629622267973208,0.21680447737110684
HIMS,0.4898417789058918,0.5405460146776498
HIO,0.09807192309098445,0.13193123846700744
HIPO,-0.23651275293888294,0.69128682328978
HIW,-0.039452178087401285,0.38453257369932253
HIX,0.1196276669725762,0.1606363798468055
HKD,0.3966410325400601,2.1750625400765937
HL,-0.042571704989439685,0.4831694202255969
HLF,0.16118014187148988,0.5352654477887251
HLI,0.3645025698264465,0.2342780238385429
HLIO,-0.10276091066724666,0.38288725118968636
HLLY,1.2448431961111712,0.9314927484991069
HLN,0.07628106625358337,0.226811988973444
HLT,0.4094385681662972,0.2224127475255368
HLX,0.46743005454198727,0.401295164171961
HMC,0.3464084571944694,0.22251130874806363
HMN,-0.06984729785368135,0.24142685260690816
HMY,0.708710475416866,0.5246707499414625
HNI,0.46556632195681885,0.32288161988930403
HOG,-0.02872978568948639,0.3581408086173648
HOMB,0.1978652918245504,0.2951634441082012
HOUS,0.47154399651899737,0.7110934789062798
HOV,1.4846951050526926,0.5995481686281157
HP,-0.11882812834747604,0.39084234890499414
HPE,0.12838893810856492,0.2865381309077684
HPF,0.11191628993827778,0.19166770086534116
HPI,0.08549109906922438,0.179005370231604
HPP,0.2778949021391461,0.6872785549693557
HPQ,0.1864963959782835,0.24904240359501892
HPS,0.09701620446257819,0.19084467822007006
HQH,0.014835461627257691,0.14825133062563586
HQL,0.04638799858245713,0.15677900755775612
HR,-0.02345780662535162,0.28185197162601794
HRB,0.39141722976750265,0.2574684633282099
HRI,0.2551959972239013,0.4736427950050993
HRL,-0.30542084612007825,0.2184033918813901
HRTG,1.5861306425540944,0.8054574160115079
HSBC,0.34242159001058176,0.2043925088310208
HSHP,0.31954214583399615,0.4788046374908328
HSY,-0.1639913630533824,0.1722908002006345
HTD,-0.10032603215211854,0.18394201941552935
HTFB,0.07851292813148673,0.10362574614894765
HTFC,0.10927282299504762,0.1610171015664804
HTGC,0.40041604409485604,0.298103373157908
HTH,0.22966450359219656,0.3223110168139868
HUBB,0.3982805017259258,0.2826897479253338
HUBS,0.7896823921886955,0.4148575613162374
HUM,-0.0442210728508036,0.2750663275149415
HUN,-0.02270151238494611,0.2896869432839695
HUYA,0.07006971569291338,0.6895136667241871
HVT,0.2929873970840725,0.32925722296684207
HWM,0.35891068522359965,0.2240056586357182
HXL,0.2690898059504237,0.26216827499427925
HY,1.0385758122363036,0.4889149115610114
HYAC,0.03458081837568359,0.04029444471418154
HYB,0.14029094066073347,0.12420911046584622
HYI,0.08364918612404441,0.11706528671436635
HYLN,-0.5490423065270502,0.9579021296060994
HYT,0.19979880969730623,0.13250347164898738
HZO,0.3097275914842511,0.4292633949669294
IAE,0.08863278385829192,0.15740678114934828
IAG,0.11956863327480015,0.4833813049376782
IBM,0.2077761706153911,0.15804135945392617
IBN,0.11074000977234923,0.19195170866818778
IBP,0.835923570854745,0.39072945592232217
ICD,-0.05563774380614173,0.5639949404653077
ICE,0.253637753520161,0.18427396798403445
ICL,-0.2591132741885757,0.33950983684646174
IDA,-0.04699972915969296,0.19475741646717717
IDE,0.20324684404402726,0.14432172147966899
IDT,0.24931284503676868,0.34560927610287095
IEX,-0.022398948530579527,0.20959985603154918
IFF,-0.14739964249714746,0.3856130939569429
IFIN,0.0799392421321868,0.019878174894477418
IFN,0.29553051945135883,0.14804462481764702
IFS,0.016435410196780097,0.24517792158770096
IGA,0.06543813016221933,0.11637542659149618
IGD,0.02478330385808423,0.13488262918711633
IGI,0.08956650516480345,0.12625037412500073
IGR,0.09943263931484658,0.2899212957993962
IGT,0.295264366340217,0.3686533955604824
IH,0.45794252118268663,0.7608448314821293
IHD,0.13578567633174926,0.1516679923769109
IHG,0.4936737117691,0.2180215214394457
IHS,-0.15470950617016752,0.5609474061571419
IHTA,-0.1013128255632262,0.10608844438863278
IIF,0.20079097854579056,0.11167224839933919
IIIN,0.44885082061596165,0.35590372715885193
IIM,0.027521870718641102,0.12374837627006723
IIPR,0.19559362413533699,0.39411116210595243
IMAX,0.07467924792487989,0.3333083493709776
INFA,0.6906371544307356,0.3901467307962304
INFY,0.06604741264054938,0.24736628221588955
ING,0.2903032664397136,0.28373195133210444
INGR,0.1586017225504435,0.19888091760069174
INN,0.04421016718276255,0.3637219518200324
INSI,0.10664225380455601,0.10124519691706443
INSP,-0.09100691658251232,0.5032077369280231
INST,0.09907122399208437,0.25387266805805225
INSW,0.49828239404826413,0.39342539141735955
INVH,0.22257236269162817,0.23473948640801295
IONQ,1.710769584415484,0.9286862579453259
IOT,1.2499433042237953,0.6618988620506009
IP,0.11236839051536555,0.27249660500001194
IPB,0.12368822726603695,0.16289443123732308
IPG,0.04172906032561257,0.2799539988915011
IPI,-0.034130826331702724,0.5182800408628246
IQI,0.050014113385308076,0.11982418454245626
IQV,0.16137845030529113,0.25785776493316276
IR,0.4140021285692738,0.24548312280453286
IRM,0.41532067561930675,0.22300075522420632
IRS,0.6341466691956349,0.5412083554169826
IRT,-0.0034945489479887236,0.2867821096126583
ISD,0.13837381795792647,0.12886368816245283
IT,0.3257788664933088,0.25651880928883886
ITGR,0.42267163853555734,0.3155950401948599
ITT,0.4258310719192445,0.25722342447323926
ITUB,0.5743758154614234,0.31901719163010955
ITW,0.21850125814814653,0.20462447716249704
IVR,-0.12237230775349209,0.36775859966908203
IVT,0.1641783485410057,0.257275133402162
IVZ,0.0794526919764251,0.32015677008908144
IX,0.1634357251123787,0.1992399288999181
J,0.10342039081319479,0.22861876824964308
JBGS,0.015079067873490828,0.3949650774695307
JBI,0.367619733263591,0.34499697833627785
JBK,0.07104355046873977,0.13428072601835256
JBL,0.716348465065128,0.3659125161360647
JBT,0.12336510988179665,0.3124605363994238
JCE,0.1360296699116042,0.17080478203291824
JCI,-0.05786035795627626,0.2598622729386169
JEF,0.2962446000663582,0.30780174625104084
JELD,0.7655801484573671,0.4995554447579933
JEQ,0.15450367860091052,0.17635533636758913
JFR,0.15267715171570626,0.1277245114368958
JGH,0.19378822758676878,0.14283616715906522
JHG,0.3304807471363636,0.28988118178183264
JHI,0.10892598653358539,0.10363188551750896
JHS,0.049164581857746935,0.09379770271240295
JHX,0.8476237027373896,0.37960495787329934
JILL,0.10216244997626332,0.4087129500532076
JKS,0.10645052136140253,0.5968550973574126
JLL,0.21069800935722244,0.34367941461753454
JLS,0.15221042827960812,0.12208383935401791
JMIA,0.41566407454732957,0.76654628263303
JMM,0.06721318188138733,0.1154748333294584
JNJ,-0.08592596323458829,0.16551798275426002
JNPR,-0.04200557605539605,0.2333741143877157
JOBY,0.9534516252617491,0.7705765357722492
JOE,0.49170915364925283,0.3173201716947983
JOF,0.20357882206739542,0.1544321138448563
JPC,0.014073529217411238,0.16336574032418805
JPI,0.05971075291542065,0.1454098713002559
JPM,0.2843322946451194,0.2077682859978263
JQC,0.1295538572838829,0.11501423512878241
JRI,0.09934060121418381,0.17375170187097252
JRS,0.13637753465655642,0.23554134946428149
JWN,0.35036751444338254,0.5425027219652644
JXN,0.5512416731432741,0.42033040365411595
K,-0.1280036265271601,0.1732062111574607
KAI,0.49342675184519363,0.2697916952459178
KAR,0.172324612210319,0.3349179292636286
KB,0.09783877883538324,0.25967828258163744
KBH,0.7330854146881411,0.33235924229292013
KBR,0.10025331210457958,0.24817481345054124
KCGI,0.047885255931114444,0.02815144141349593
KD,0.7084733641696035,0.49231101462765436
KEN,-0.06588265831746902,0.3793839169644509
KEP,-0.03094153923414804,0.2762040797183004
KEX,0.24789221019580693,0.25113918025584425
KEY,0.03306913395302089,0.5674619700567484
KEYS,-0.029637387220134044,0.28876410944601183
KF,0.15322725088556355,0.2317170597245582
KFRC,0.27801876864214276,0.2786137316780932
KFS,0.12127579120655506,0.3523879387835957
KFY,0.21769228842499366,0.25249527329199817
KGC,0.44568681153865264,0.3662932077605753
KGS,0.5742717667244679,0.2884610287611058
KIM,0.09614020589238319,0.2826193638287047
KIND,0.07287498032422798,0.5756351872799729
KIO,0.2689282820755936,0.14222403434830794
KKR,0.6426481568015461,0.3172246601889477
KKRS,0.1952464629284094,0.22353137851779997
KLG,0.17680220930348564,0.5993142531655273
KMB,-0.07292330291370255,0.15144026029319235
KMI,0.05975890677208461,0.17377361214257875
KMPB,0.14660936822812248,0.2442337091660588
KMPR,0.09077566149213878,0.37909621377484937
KMT,0.14777025083779058,0.32366048868415026
KMX,0.3277766747921736,0.4239449267848434
KN,0.1367843108377879,0.37717670107308177
KNF,1.1035506203213525,0.380628121681392
KNOP,-0.3120608993877227,0.5784376195233419
KNSL,0.33260626030832746,0.3843590870630247
KNTK,0.1779313378538761,0.2822172483621915
KNX,0.13941472082117748,0.3026743586352515
KO,-0.026296938399484434,0.134527155013325
KODK,0.3582562024001742,0.5116696988456938
KOF,0.4409979425385879,0.2238500718926864
KOP,0.6622873179410763,0.34634239774408765
KORE,0.42805457915676415,1.3281299325072906
KOS,0.228399487240526,0.478084536488279
KR,0.07061795780768626,0.19454854362542381
KRC,0.19859405286207477,0.42876073030948036
KREF,0.12344982427069448,0.32728443308782534
KRG,0.15391879046828147,0.27745282687803713
KRO,0.20008459719736313,0.4208734995902699
KRP,0.09835794313067339,0.2732650108199751
KSM,0.10533774002838185,0.10792128862755208
KSS,0.3995061525831822,0.5593353907926528
KT,0.03466158023852784,0.2196935088399819
KTB,0.5798767057663329,0.41177945938807764
KTF,0.0636877025392069,0.10922522018902457
KTH,0.07841029538037003,0.1505431156227898
KTN,0.06595220233827198,0.13620151929181873
